booking_id,customer_id,driver_id,city,pickup_datetime,vehicle_type,distance_km,fare,payment_method,booking_status,cancellation_reason
BK004976,CUST01165,DRV0277,Chennai,2025-06-04 16:55:44,Auto,2.0,49.86,Cash,Completed,
BK004977,CUST00100,DRV0211,Bengaluru,2025-01-06 01:33:17,Bike,6.8,72.39,Debit Card,Completed,
BK004978,CUST00241,DRV0026,Delhi,2025-01-09 20:55:20,Prime SUV,6.0,0.0,,No Driver Found,
BK004979,CUST01003,DRV0287,Pune,2025-01-29 15:44:25,Prime SUV,2.8,72.22,UPI,Completed,
BK004980,CUST00412,DRV0224,Pune,2025-11-27 11:21:03,Mini,8.2,109.23,Ola Money,Completed,
BK004981,CUST00209,DRV0093,Hyderabad,2025-05-08 11:49:43,Auto,1.2,30.34,UPI,Completed,
BK004982,CUST00579,DRV0260,Chennai,2025-05-26 06:24:33,Prime SUV,0.8,44.44,Debit Card,Completed,
BK004983,CUST00572,DRV0241,Chennai,2025-09-10 21:47:51,Prime SUV,1.6,44.71,UPI,Completed,
BK004984,CUST01510,DRV0136,Mumbai,2025-08-10 16:07:28,Auto,10.2,0.0,,Cancelled by Customer,Changed plans
BK004985,CUST00769,DRV0158,Hyderabad,2025-10-20 08:10:43,Sedan,5.6,107.06,Credit Card,Completed,
BK004986,CUST01448,DRV0209,Bengaluru,2025-12-17 20:55:09,Prime SUV,1.4,48.61,Cash,Completed,
BK004987,CUST01566,DRV0172,Pune,2025-04-19 21:28:47,Prime SUV,4.6,0.0,,Cancelled by Customer,Changed plans
BK004988,CUST01400,DRV0231,Pune,2025-03-31 18:41:30,Sedan,3.0,66.06,Cash,Completed,
BK004989,CUST00321,DRV0298,Chennai,2025-08-22 07:12:49,Prime SUV,3.9,0.0,,Cancelled by Customer,App issue
BK004990,CUST00123,DRV0334,Pune,2025-02-20 08:03:28,Bike,1.8,0.0,,Cancelled by Driver,Long pickup distance
BK004991,CUST00046,DRV0055,Mumbai,2025-05-22 12:23:35,Prime SUV,7.6,0.0,,Cancelled by Customer,Driver took too long
BK004992,CUST01773,DRV0349,Pune,2025-01-26 06:34:56,Mini,10.5,155.07,UPI,Completed,
BK004993,CUST01360,DRV0288,Hyderabad,2025-04-02 05:33:12,Mini,7.7,103.49,Cash,Completed,
BK004994,CUST00723,DRV0118,Pune,2025-01-12 23:03:59,Bike,16.2,124.3,Ola Money,Completed,
BK004995,CUST00394,DRV0110,Chennai,2025-03-22 02:00:04,Auto,4.4,56.85,Cash,Completed,
BK004996,CUST01690,DRV0306,Hyderabad,2025-02-07 14:33:17,Bike,2.5,26.45,Credit Card,Completed,
BK004997,CUST01576,DRV0071,Pune,2025-06-17 03:29:21,Prime SUV,2.3,78.27,UPI,Completed,
BK004998,CUST00476,DRV0265,Delhi,2025-07-07 12:58:46,Auto,4.9,0.0,,Cancelled by Customer,Found alternate ride
BK004999,CUST01004,DRV0094,Pune,2025-10-28 09:42:46,Mini,12.7,168.72,Cash,Completed,
BK005000,CUST00208,DRV0307,Hyderabad,2025-03-19 05:32:43,Mini,1.9,0.0,,Cancelled by Customer,Changed plans
BK005001,CUST00970,DRV0013,Chennai,2025-06-24 14:19:06,Sedan,7.6,125.57,Debit Card,Completed,
BK005002,CUST01436,DRV0015,Bengaluru,2025-03-22 13:31:11,Bike,2.4,0.0,,Cancelled by Customer,Driver took too long
BK005003,CUST01058,DRV0324,Chennai,2025-06-14 08:28:03,Mini,5.7,0.0,,Cancelled by Customer,Price too high
BK005004,CUST01147,DRV0305,Mumbai,2025-09-22 02:44:38,Bike,10.1,0.0,,Cancelled by Customer,Changed plans
BK005005,CUST00809,DRV0293,Chennai,2025-01-11 12:43:02,Bike,3.3,51.26,Cash,Completed,
BK005006,CUST01522,DRV0177,Hyderabad,2025-11-09 09:14:42,Prime SUV,10.0,0.0,,No Driver Found,
BK005007,CUST00304,DRV0252,Hyderabad,2025-11-12 17:07:42,Bike,5.4,45.7,Cash,Completed,
BK005008,CUST00103,DRV0238,Chennai,2025-07-03 18:03:54,Mini,19.2,0.0,,Cancelled by Customer,Price too high
BK005009,CUST00943,DRV0214,Mumbai,2025-08-10 08:23:47,Sedan,10.1,156.61,Credit Card,Completed,
BK005010,CUST00984,DRV0094,Pune,2025-05-23 14:54:44,Mini,4.6,0.0,,Cancelled by Customer,Price too high
BK005011,CUST01008,DRV0206,Delhi,2025-03-03 14:56:47,Sedan,5.6,0.0,,Cancelled by Customer,App issue
BK005012,CUST01348,DRV0126,Chennai,2025-12-03 13:16:39,Mini,4.1,81.85,Credit Card,Completed,
BK005013,CUST01391,DRV0024,Hyderabad,2025-06-11 04:47:05,Sedan,4.0,66.28,Ola Money,Completed,
BK005014,CUST00161,DRV0252,Mumbai,2025-08-12 02:39:48,Bike,4.8,48.18,UPI,Completed,
BK005015,CUST01258,DRV0083,Mumbai,2025-06-10 22:06:15,Auto,4.1,63.77,Cash,Completed,
BK005016,CUST01618,DRV0197,Chennai,2025-12-08 23:44:36,Auto,3.9,57.7,UPI,Completed,
BK005017,CUST01382,DRV0114,Pune,2025-06-06 06:54:43,Prime SUV,1.6,60.98,Ola Money,Completed,
BK005018,CUST01471,DRV0183,Pune,2025-01-13 18:23:35,Auto,2.7,35.56,UPI,Completed,
BK005019,CUST01762,DRV0161,Bengaluru,2025-02-25 01:36:24,Prime SUV,9.7,196.66,Ola Money,Completed,
BK005020,CUST00544,DRV0276,Hyderabad,2025-02-19 01:49:20,Auto,1.7,47.28,Ola Money,Completed,
BK005021,CUST00905,DRV0284,Chennai,2025-09-20 19:05:40,Auto,1.5,38.53,Debit Card,Completed,
BK005022,CUST01764,DRV0048,Bengaluru,2025-04-17 01:23:35,Auto,7.3,0.0,,No Driver Found,
BK005023,CUST00856,DRV0350,Bengaluru,2025-07-20 23:54:01,Prime SUV,3.8,0.0,,Cancelled by Driver,Customer not reachable
BK005024,CUST00919,DRV0224,Delhi,2025-07-28 18:30:18,Mini,2.0,46.19,Cash,Completed,
BK005025,CUST01678,DRV0188,Chennai,2025-02-15 19:12:12,Sedan,3.7,86.32,Ola Money,Completed,
BK005026,CUST00946,DRV0023,Bengaluru,2025-11-02 01:39:56,Sedan,3.0,81.79,Debit Card,Completed,
BK005027,CUST01319,DRV0274,Mumbai,2025-07-15 12:09:47,Mini,2.3,65.1,Debit Card,Completed,
BK005028,CUST00147,DRV0320,Pune,2025-03-24 13:50:32,Auto,4.4,63.96,UPI,Completed,
BK005029,CUST00540,DRV0250,Delhi,2025-09-03 05:40:58,Auto,2.3,52.14,UPI,Completed,
BK005030,CUST00528,DRV0138,Chennai,2025-11-23 20:10:10,Auto,7.7,82.67,Cash,Completed,
BK005031,CUST00623,DRV0317,Chennai,2025-08-18 05:37:09,Mini,5.4,88.37,Cash,Completed,
BK005032,CUST01601,DRV0006,Bengaluru,2025-08-04 10:17:36,Auto,11.9,117.63,UPI,Completed,
BK005033,CUST00681,DRV0023,Mumbai,2025-10-01 08:04:50,Sedan,2.7,49.29,Ola Money,Completed,
BK005034,CUST00356,DRV0207,Bengaluru,2025-09-24 21:47:15,Bike,4.2,0.0,,No Driver Found,
BK005035,CUST00902,DRV0206,Mumbai,2025-07-10 03:45:31,Sedan,3.6,79.65,Cash,Completed,
BK005036,CUST00761,DRV0071,Mumbai,2025-11-08 19:58:29,Prime SUV,12.9,261.23,UPI,Completed,
BK005037,CUST00922,DRV0228,Mumbai,2025-05-14 14:06:34,Mini,3.6,64.02,Ola Money,Completed,
BK005038,CUST00537,DRV0129,Pune,2025-07-14 19:10:55,Auto,5.3,73.15,Cash,Completed,
BK005039,CUST00757,DRV0083,Chennai,2025-02-05 20:25:55,Auto,16.5,168.63,UPI,Completed,
BK005040,CUST01035,DRV0067,Bengaluru,2025-02-13 15:28:23,Auto,3.2,47.93,Cash,Completed,
BK005041,CUST00646,DRV0073,Delhi,2025-12-09 22:07:21,Prime SUV,5.7,0.0,,Cancelled by Customer,Driver took too long
BK005042,CUST00632,DRV0289,Hyderabad,2025-06-05 09:03:49,Bike,2.6,53.38,UPI,Completed,
BK005043,CUST00999,DRV0054,Hyderabad,2025-11-17 23:52:39,Bike,3.2,42.37,Credit Card,Completed,
BK005044,CUST00177,DRV0032,Delhi,2025-01-09 01:10:43,Sedan,5.3,88.24,Cash,Completed,
BK005045,CUST00812,DRV0302,Delhi,2025-08-08 12:03:41,Mini,8.6,127.35,Ola Money,Completed,
BK005046,CUST00999,DRV0086,Hyderabad,2025-12-27 17:21:37,Sedan,14.1,221.86,Credit Card,Completed,
BK005047,CUST00288,DRV0002,Hyderabad,2025-02-20 13:46:54,Bike,2.7,41.05,UPI,Completed,
BK005048,CUST00578,DRV0055,Pune,2025-10-31 05:51:27,Prime SUV,0.8,50.39,Cash,Completed,
BK005049,CUST00776,DRV0102,Mumbai,2025-10-08 17:29:38,Bike,13.8,113.0,UPI,Completed,
BK005050,CUST01786,DRV0147,Pune,2025-03-15 09:33:42,Mini,10.9,149.84,Cash,Completed,
BK005051,CUST00246,DRV0240,Bengaluru,2025-05-29 12:16:13,Sedan,8.2,134.44,Cash,Completed,
BK005052,CUST01104,DRV0054,Mumbai,2025-06-01 21:28:33,Bike,2.6,55.38,UPI,Completed,
BK005053,CUST01116,DRV0207,Bengaluru,2025-12-07 20:31:10,Bike,8.7,79.78,Credit Card,Completed,
BK005054,CUST00182,DRV0294,Hyderabad,2025-10-18 18:03:28,Bike,1.7,32.24,Debit Card,Completed,
BK005055,CUST00265,DRV0203,Delhi,2025-09-19 17:24:53,Prime SUV,2.8,67.25,Ola Money,Completed,
BK005056,CUST00151,DRV0008,Chennai,2025-04-20 00:28:48,Mini,3.0,0.0,,Cancelled by Customer,Changed plans
BK005057,CUST01054,DRV0079,Delhi,2025-05-08 19:09:23,Sedan,9.2,145.39,UPI,Completed,
BK005058,CUST01743,DRV0094,Chennai,2025-01-16 21:07:36,Mini,10.1,123.48,Credit Card,Completed,
BK005059,CUST00349,DRV0151,Delhi,2025-11-11 11:11:07,Auto,7.4,95.15,UPI,Completed,
BK005060,CUST00725,DRV0062,Bengaluru,2025-09-09 10:07:15,Prime SUV,0.8,0.0,,No Driver Found,
BK005061,CUST00233,DRV0092,Mumbai,2025-10-17 23:26:26,Prime SUV,9.0,0.0,,No Driver Found,
BK005062,CUST01160,DRV0026,Mumbai,2025-07-31 14:06:28,Prime SUV,3.3,77.28,Credit Card,Completed,
BK005063,CUST01002,DRV0202,Bengaluru,2025-07-03 03:37:57,Prime SUV,6.8,0.0,,Cancelled by Customer,Driver took too long
BK005064,CUST01042,DRV0061,Bengaluru,2025-03-16 12:15:48,Prime SUV,4.2,94.46,Ola Money,Completed,
BK005065,CUST01193,DRV0101,Chennai,2025-01-29 00:09:07,Mini,14.3,172.28,Credit Card,Completed,
BK005066,CUST00091,DRV0075,Mumbai,2025-04-25 10:26:53,Auto,7.4,77.77,Ola Money,Completed,
BK005067,CUST00564,DRV0300,Bengaluru,2025-08-20 03:43:00,Auto,2.0,33.53,Cash,Completed,
BK005068,CUST00508,DRV0201,Mumbai,2025-09-23 20:31:46,Sedan,4.5,0.0,,Cancelled by Customer,Found alternate ride
BK005069,CUST00397,DRV0133,Chennai,2025-09-22 22:54:08,Mini,4.6,0.0,,Cancelled by Customer,Found alternate ride
BK005070,CUST00427,DRV0096,Bengaluru,2025-06-22 02:31:42,Bike,10.8,87.18,Debit Card,Completed,
BK005071,CUST01452,DRV0347,Pune,2025-02-28 06:32:32,Bike,2.8,33.33,Debit Card,Completed,
BK005072,CUST00754,DRV0190,Pune,2025-10-11 10:42:03,Prime SUV,1.7,65.44,Debit Card,Completed,
BK005073,CUST00832,DRV0109,Delhi,2025-01-18 21:15:07,Auto,8.7,0.0,,Cancelled by Customer,Price too high
BK005074,CUST01243,DRV0124,Pune,2025-02-12 11:52:59,Bike,2.4,28.62,Cash,Completed,
BK005075,CUST01523,DRV0064,Bengaluru,2025-10-10 10:15:42,Mini,6.0,85.08,Credit Card,Completed,
BK005076,CUST01691,DRV0059,Chennai,2025-03-23 09:26:56,Auto,4.5,71.32,Debit Card,Completed,
BK005077,CUST01276,DRV0315,Bengaluru,2025-10-06 14:18:16,Mini,9.7,122.44,Ola Money,Completed,
BK005078,CUST00281,DRV0272,Chennai,2025-05-01 16:49:18,Auto,0.8,19.5,Credit Card,Completed,
BK005079,CUST00325,DRV0290,Hyderabad,2025-02-07 04:00:01,Sedan,4.1,94.8,Credit Card,Completed,
BK005080,CUST01549,DRV0313,Delhi,2025-07-14 13:51:32,Auto,7.5,0.0,,Cancelled by Customer,Changed plans
BK005081,CUST00686,DRV0148,Pune,2025-03-04 22:00:04,Bike,2.1,45.47,Ola Money,Completed,
BK005082,CUST00548,DRV0314,Pune,2025-01-04 13:57:11,Prime SUV,5.9,124.66,UPI,Completed,
BK005083,CUST01254,DRV0313,Bengaluru,2025-09-14 20:40:30,Auto,7.4,101.6,UPI,Completed,
BK005084,CUST01307,DRV0285,Hyderabad,2025-10-25 22:24:52,Auto,2.7,38.06,Ola Money,Completed,
BK005085,CUST00042,DRV0160,Pune,2025-12-03 21:49:04,Auto,1.0,23.29,Ola Money,Completed,
BK005086,CUST00784,DRV0056,Hyderabad,2025-07-29 20:23:46,Sedan,5.1,97.97,Cash,Completed,
BK005087,CUST01576,DRV0220,Pune,2025-02-02 01:38:53,Bike,5.6,50.21,UPI,Completed,
BK005088,CUST00668,DRV0270,Pune,2025-04-12 02:32:23,Prime SUV,8.0,177.47,Debit Card,Completed,
BK005089,CUST00709,DRV0329,Chennai,2025-11-21 03:46:14,Prime SUV,2.9,0.0,,Cancelled by Driver,Vehicle issue
BK005090,CUST00352,DRV0332,Chennai,2025-02-13 08:25:37,Bike,2.5,29.7,Ola Money,Completed,
BK005091,CUST00419,DRV0203,Delhi,2025-10-28 00:04:51,Prime SUV,6.9,150.39,Debit Card,Completed,
BK005092,CUST01567,DRV0338,Hyderabad,2025-07-04 15:04:33,Mini,11.6,137.64,UPI,Completed,
BK005093,CUST00127,DRV0202,Delhi,2025-07-17 16:30:06,Prime SUV,3.7,83.3,Debit Card,Completed,
BK005094,CUST01755,DRV0264,Hyderabad,2025-08-23 19:10:18,Mini,2.1,39.48,UPI,Completed,
BK005095,CUST01642,DRV0025,Bengaluru,2025-05-15 12:52:38,Auto,2.5,55.39,Cash,Completed,
BK005096,CUST00355,DRV0017,Delhi,2025-08-31 04:33:22,Auto,5.0,83.39,Cash,Completed,
BK005097,CUST01204,DRV0043,Chennai,2025-12-05 17:11:57,Prime SUV,3.5,0.0,,Cancelled by Customer,Price too high
BK005098,CUST00943,DRV0192,Mumbai,2025-05-18 00:59:41,Bike,4.6,0.0,,Cancelled by Customer,Price too high
BK005099,CUST00052,DRV0135,Chennai,2025-05-16 09:24:12,Mini,3.3,64.85,Debit Card,Completed,
BK005100,CUST00896,DRV0195,Hyderabad,2025-08-19 00:08:06,Prime SUV,1.2,50.93,Debit Card,Completed,
BK005101,CUST01780,DRV0123,Hyderabad,2025-02-24 08:19:43,Mini,2.6,0.0,,Cancelled by Driver,Vehicle issue
BK005102,CUST00406,DRV0120,Bengaluru,2025-02-15 06:45:56,Mini,17.8,230.27,Cash,Completed,
BK005103,CUST01723,DRV0077,Delhi,2025-02-06 00:09:24,Auto,4.5,75.5,Credit Card,Completed,
BK005104,CUST00892,DRV0014,Mumbai,2025-08-07 16:25:03,Sedan,8.4,0.0,,Cancelled by Driver,Customer not reachable
BK005105,CUST00976,DRV0028,Hyderabad,2025-06-28 17:48:02,Prime SUV,4.8,128.96,UPI,Completed,
BK005106,CUST01750,DRV0338,Bengaluru,2025-12-17 01:19:05,Mini,6.6,0.0,,No Driver Found,
BK005107,CUST01364,DRV0303,Pune,2025-11-05 14:47:01,Mini,3.1,63.42,UPI,Completed,
BK005108,CUST01636,DRV0151,Hyderabad,2025-03-26 11:43:40,Auto,1.2,27.58,Cash,Completed,
BK005109,CUST00497,DRV0298,Pune,2025-01-11 02:14:12,Prime SUV,4.9,111.53,Debit Card,Completed,
BK005110,CUST00248,DRV0322,Mumbai,2025-07-24 16:53:21,Prime SUV,7.3,0.0,,Cancelled by Customer,Price too high
BK005111,CUST00300,DRV0170,Bengaluru,2025-11-22 23:09:41,Prime SUV,4.0,103.52,Cash,Completed,
BK005112,CUST01387,DRV0164,Bengaluru,2025-09-18 09:11:12,Sedan,18.8,288.7,Credit Card,Completed,
BK005113,CUST00354,DRV0144,Bengaluru,2025-07-27 03:52:42,Bike,1.0,16.76,Ola Money,Completed,
BK005114,CUST01347,DRV0091,Hyderabad,2025-08-28 00:08:34,Auto,5.0,77.6,Credit Card,Completed,
BK005115,CUST01476,DRV0217,Pune,2025-12-01 17:29:36,Auto,3.2,0.0,,Cancelled by Driver,Long pickup distance
BK005116,CUST01795,DRV0031,Chennai,2025-04-14 01:20:46,Bike,5.3,55.12,UPI,Completed,
BK005117,CUST01496,DRV0217,Bengaluru,2025-08-15 03:52:54,Auto,3.2,56.01,UPI,Completed,
BK005118,CUST00175,DRV0130,Delhi,2025-01-19 10:07:22,Mini,4.2,74.68,UPI,Completed,
BK005119,CUST00484,DRV0132,Pune,2025-05-18 10:26:07,Mini,3.7,0.0,,Cancelled by Driver,Vehicle issue
BK005120,CUST01174,DRV0018,Mumbai,2025-06-21 21:33:03,Auto,7.4,89.29,Credit Card,Completed,
BK005121,CUST01211,DRV0124,Hyderabad,2025-04-30 18:53:44,Bike,5.4,51.49,Ola Money,Completed,
BK005122,CUST00641,DRV0108,Mumbai,2025-12-26 12:28:04,Prime SUV,8.8,188.42,Debit Card,Completed,
BK005123,CUST01662,DRV0247,Chennai,2025-02-25 17:28:40,Auto,7.5,100.78,Credit Card,Completed,
BK005124,CUST01215,DRV0113,Pune,2025-04-30 13:06:51,Prime SUV,6.0,131.31,UPI,Completed,
BK005125,CUST00419,DRV0238,Delhi,2025-06-09 22:28:16,Mini,17.5,223.34,Credit Card,Completed,
BK005126,CUST00857,DRV0113,Hyderabad,2025-07-16 22:48:37,Prime SUV,4.3,103.83,Ola Money,Completed,
BK005127,CUST00909,DRV0338,Hyderabad,2025-02-27 22:20:02,Mini,3.1,0.0,,Cancelled by Customer,Driver took too long
BK005128,CUST01635,DRV0224,Hyderabad,2025-02-23 16:32:43,Mini,6.4,86.89,Cash,Completed,
BK005129,CUST01350,DRV0108,Delhi,2025-08-07 05:38:06,Prime SUV,12.7,259.49,Credit Card,Completed,
BK005130,CUST01715,DRV0084,Mumbai,2025-04-11 20:23:40,Sedan,1.7,0.0,,Cancelled by Customer,Price too high
BK005131,CUST00630,DRV0135,Chennai,2025-06-18 08:52:09,Mini,3.3,71.37,Ola Money,Completed,
BK005132,CUST00860,DRV0170,Chennai,2025-12-04 14:07:38,Prime SUV,6.7,153.9,Cash,Completed,
BK005133,CUST01799,DRV0343,Bengaluru,2025-12-26 02:50:55,Mini,2.3,0.0,,Cancelled by Driver,Vehicle issue
BK005134,CUST01303,DRV0331,Chennai,2025-10-23 07:18:33,Prime SUV,7.8,0.0,,Cancelled by Customer,Price too high
BK005135,CUST00223,DRV0253,Hyderabad,2025-11-08 14:13:05,Mini,2.4,49.61,UPI,Completed,
BK005136,CUST00791,DRV0308,Delhi,2025-07-07 13:14:48,Sedan,6.9,123.38,Credit Card,Completed,
BK005137,CUST00026,DRV0232,Mumbai,2025-06-13 16:50:21,Bike,6.7,68.43,UPI,Completed,
BK005138,CUST01347,DRV0026,Hyderabad,2025-07-18 04:57:38,Prime SUV,5.7,128.47,Debit Card,Completed,
BK005139,CUST01003,DRV0152,Pune,2025-10-13 22:17:42,Mini,2.2,0.0,,Cancelled by Customer,Changed plans
BK005140,CUST00695,DRV0103,Chennai,2025-07-21 11:00:17,Mini,6.7,0.0,,Cancelled by Customer,App issue
BK005141,CUST00779,DRV0332,Mumbai,2025-12-22 21:41:54,Bike,6.0,59.44,Cash,Completed,
BK005142,CUST00817,DRV0287,Delhi,2025-12-06 22:52:44,Prime SUV,1.4,55.98,UPI,Completed,
BK005143,CUST01784,DRV0347,Mumbai,2025-04-29 21:49:11,Bike,0.8,36.32,Credit Card,Completed,
BK005144,CUST00232,DRV0100,Chennai,2025-09-01 03:36:23,Auto,6.4,0.0,,No Driver Found,
BK005145,CUST00133,DRV0173,Bengaluru,2025-07-23 21:14:00,Mini,5.5,99.45,Credit Card,Completed,
BK005146,CUST00434,DRV0228,Hyderabad,2025-11-06 23:36:33,Mini,1.0,22.64,Credit Card,Completed,
BK005147,CUST01172,DRV0248,Chennai,2025-07-19 01:57:04,Prime SUV,0.8,25.41,UPI,Completed,
BK005148,CUST00830,DRV0227,Pune,2025-12-08 02:00:59,Auto,0.8,19.69,UPI,Completed,
BK005149,CUST00614,DRV0091,Chennai,2025-08-01 02:33:49,Auto,6.6,94.78,Debit Card,Completed,
BK005150,CUST01456,DRV0066,Pune,2025-05-13 09:11:19,Bike,5.4,71.44,Debit Card,Completed,
BK005151,CUST00273,DRV0164,Hyderabad,2025-02-11 05:04:20,Sedan,12.2,0.0,,Cancelled by Customer,Found alternate ride
BK005152,CUST01190,DRV0226,Chennai,2025-01-25 20:14:41,Prime SUV,5.9,137.46,Credit Card,Completed,
BK005153,CUST00897,DRV0342,Mumbai,2025-09-29 11:01:48,Bike,9.5,86.98,Debit Card,Completed,
BK005154,CUST00776,DRV0190,Mumbai,2025-11-16 01:51:55,Prime SUV,0.9,50.02,Debit Card,Completed,
BK005155,CUST00865,DRV0154,Chennai,2025-07-27 17:24:21,Prime SUV,3.6,82.24,Credit Card,Completed,
BK005156,CUST01793,DRV0300,Mumbai,2025-02-07 02:14:02,Auto,10.9,116.01,UPI,Completed,
BK005157,CUST00640,DRV0064,Bengaluru,2025-09-10 16:58:26,Mini,4.5,87.96,Ola Money,Completed,
BK005158,CUST01561,DRV0295,Chennai,2025-07-05 11:32:31,Prime SUV,5.3,132.44,Credit Card,Completed,
BK005159,CUST01753,DRV0050,Bengaluru,2025-03-06 02:36:53,Mini,4.4,81.56,Credit Card,Completed,
BK005160,CUST00727,DRV0064,Chennai,2025-03-13 00:45:51,Mini,6.4,92.72,Debit Card,Completed,
BK005161,CUST01512,DRV0333,Delhi,2025-07-23 10:27:53,Prime SUV,3.0,70.65,Credit Card,Completed,
BK005162,CUST01244,DRV0246,Bengaluru,2025-01-15 05:39:47,Prime SUV,0.8,30.89,UPI,Completed,
BK005163,CUST00383,DRV0257,Hyderabad,2025-12-20 22:51:25,Bike,7.2,66.29,Debit Card,Completed,
BK005164,CUST01189,DRV0236,Hyderabad,2025-04-07 11:32:12,Prime SUV,7.1,172.29,UPI,Completed,
BK005165,CUST01471,DRV0081,Pune,2025-07-31 16:50:13,Prime SUV,3.3,85.74,Credit Card,Completed,
BK005166,CUST00956,DRV0177,Hyderabad,2025-03-17 08:12:14,Prime SUV,7.5,175.95,Debit Card,Completed,
BK005167,CUST01742,DRV0043,Delhi,2025-04-27 23:58:42,Prime SUV,7.9,165.49,Debit Card,Completed,
BK005168,CUST01136,DRV0179,Delhi,2025-03-18 23:07:19,Prime SUV,4.9,0.0,,Cancelled by Customer,Found alternate ride
BK005169,CUST01419,DRV0051,Bengaluru,2025-03-31 13:51:17,Prime SUV,8.2,192.44,Debit Card,Completed,
BK005170,CUST01176,DRV0174,Pune,2025-05-14 22:01:40,Sedan,20.0,315.37,Credit Card,Completed,
BK005171,CUST00759,DRV0064,Bengaluru,2025-04-06 11:23:48,Mini,0.8,24.35,Cash,Completed,
BK005172,CUST00702,DRV0064,Delhi,2025-05-13 10:58:09,Mini,20.3,253.81,Credit Card,Completed,
BK005173,CUST01104,DRV0121,Mumbai,2025-11-19 15:37:36,Sedan,3.7,84.8,Ola Money,Completed,
BK005174,CUST00200,DRV0259,Hyderabad,2025-09-17 04:06:46,Prime SUV,3.9,0.0,,Cancelled by Customer,Found alternate ride
BK005175,CUST00301,DRV0129,Mumbai,2025-06-08 08:06:11,Auto,2.6,40.02,UPI,Completed,
BK005176,CUST00214,DRV0345,Hyderabad,2025-11-06 18:55:23,Auto,10.7,107.04,Ola Money,Completed,
BK005177,CUST01717,DRV0344,Chennai,2025-02-13 12:09:30,Mini,9.0,118.52,UPI,Completed,
BK005178,CUST00927,DRV0297,Chennai,2025-11-24 14:09:01,Mini,3.8,72.76,Ola Money,Completed,
BK005179,CUST00256,DRV0003,Chennai,2025-09-29 17:26:11,Prime SUV,10.1,229.77,Cash,Completed,
BK005180,CUST01612,DRV0288,Mumbai,2025-10-23 03:34:00,Mini,14.9,194.54,Cash,Completed,
BK005181,CUST01372,DRV0257,Mumbai,2025-07-19 08:34:11,Bike,8.4,74.44,Credit Card,Completed,
BK005182,CUST00842,DRV0155,Hyderabad,2025-07-23 14:23:28,Sedan,1.7,55.55,Credit Card,Completed,
BK005183,CUST01061,DRV0066,Mumbai,2025-06-15 18:31:18,Bike,5.8,53.71,UPI,Completed,
BK005184,CUST00317,DRV0137,Pune,2025-03-31 22:39:50,Sedan,2.1,48.98,Debit Card,Completed,
BK005185,CUST01213,DRV0211,Mumbai,2025-10-18 17:49:46,Bike,1.8,34.85,Ola Money,Completed,
BK005186,CUST00762,DRV0258,Pune,2025-10-20 07:07:13,Prime SUV,6.9,159.15,Ola Money,Completed,
BK005187,CUST00577,DRV0057,Hyderabad,2025-10-24 11:29:58,Prime SUV,2.9,88.01,Credit Card,Completed,
BK005188,CUST00512,DRV0179,Pune,2025-05-11 16:26:11,Prime SUV,20.2,401.88,UPI,Completed,
BK005189,CUST01433,DRV0004,Delhi,2025-09-03 07:53:06,Auto,17.6,0.0,,Cancelled by Driver,Personal emergency
BK005190,CUST01054,DRV0290,Delhi,2025-01-07 07:57:08,Sedan,3.4,78.91,Cash,Completed,
BK005191,CUST01571,DRV0007,Delhi,2025-07-21 23:46:21,Mini,1.8,43.69,UPI,Completed,
BK005192,CUST01290,DRV0231,Chennai,2025-03-24 13:16:50,Sedan,1.9,65.04,Credit Card,Completed,
BK005193,CUST00569,DRV0307,Bengaluru,2025-04-16 07:34:22,Mini,1.6,28.52,UPI,Completed,
BK005194,CUST00659,DRV0227,Hyderabad,2025-07-05 14:29:16,Auto,3.8,72.89,Debit Card,Completed,
BK005195,CUST01167,DRV0106,Chennai,2025-12-25 05:19:16,Bike,5.4,59.74,Cash,Completed,
BK005196,CUST01689,DRV0187,Pune,2025-11-23 20:20:19,Bike,1.9,25.58,Credit Card,Completed,
BK005197,CUST01549,DRV0342,Delhi,2025-02-26 01:25:53,Bike,2.0,48.64,Debit Card,Completed,
BK005198,CUST00724,DRV0048,Mumbai,2025-09-26 07:22:51,Auto,10.9,110.6,Credit Card,Completed,
BK005199,CUST00016,DRV0082,Delhi,2025-08-07 12:51:27,Prime SUV,1.8,67.07,Cash,Completed,
BK005200,CUST01486,DRV0292,Mumbai,2025-03-18 06:41:43,Sedan,2.6,46.48,UPI,Completed,
BK005201,CUST01087,DRV0287,Mumbai,2025-11-12 16:21:16,Prime SUV,3.9,109.45,Credit Card,Completed,
BK005202,CUST01338,DRV0327,Mumbai,2025-10-06 17:06:38,Mini,2.1,40.7,Ola Money,Completed,
BK005203,CUST00366,DRV0071,Delhi,2025-12-16 05:49:53,Prime SUV,1.7,57.0,Credit Card,Completed,
BK005204,CUST00030,DRV0034,Mumbai,2025-11-19 14:24:06,Sedan,7.5,124.79,Cash,Completed,
BK005205,CUST00692,DRV0209,Delhi,2025-06-30 12:05:18,Prime SUV,1.4,39.34,UPI,Completed,
BK005206,CUST00519,DRV0205,Mumbai,2025-07-06 02:56:25,Sedan,3.3,57.17,Cash,Completed,
BK005207,CUST00817,DRV0333,Delhi,2025-12-19 19:34:46,Prime SUV,7.4,173.66,Credit Card,Completed,
