review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date
REV001710,BK003946,CUST00941,DRV0320,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-11-12 15:04:21
REV001711,BK003952,CUST00939,DRV0199,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-25 06:31:00
REV001712,BK003954,CUST00525,DRV0116,Driver Devika was very polite and the Prime SUV was clean. Reached on time despite traffic near Pune.,5,2025-05-01 06:24:24
REV001713,BK003960,CUST00200,DRV0254,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-01 14:51:14
REV001714,BK003961,CUST01317,DRV0143,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-24 22:14:10
REV001715,BK003963,CUST01326,DRV0320,Driver Balvan was very polite and the Auto was clean. Reached on time despite traffic near Bengaluru.,4,2025-04-17 04:12:02
REV001716,BK003965,CUST01391,DRV0103,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-20 10:46:56
REV001717,BK003967,CUST00212,DRV0272,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.3km.,3,2025-11-22 07:05:47
REV001718,BK003968,CUST01518,DRV0019,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-08-21 12:55:30
REV001719,BK003969,CUST01172,DRV0081,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.2km.,3,2025-03-17 15:34:34
REV001720,BK003970,CUST01185,DRV0247,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-07 20:33:16
REV001721,BK003971,CUST00059,DRV0301,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-01-09 06:43:05
REV001722,BK003972,CUST01119,DRV0299,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-07 03:17:04
REV001723,BK003980,CUST00021,DRV0338,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-03-08 18:42:22
REV001724,BK003983,CUST00847,DRV0292,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-04-20 04:08:31
REV001725,BK003985,CUST00471,DRV0163,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-21 18:45:51
REV001726,BK003988,CUST01181,DRV0009,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-17 04:35:24
REV001727,BK003989,CUST00028,DRV0112,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-09-21 13:39:27
REV001728,BK003990,CUST00253,DRV0167,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-26 23:59:01
REV001729,BK003992,CUST00915,DRV0013,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-02 17:38:24
REV001730,BK003994,CUST00997,DRV0129,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-07-28 05:30:18
REV001731,BK003996,CUST01219,DRV0041,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-10 08:58:01
REV001732,BK003997,CUST00097,DRV0060,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-04 04:09:50
REV001733,BK004001,CUST00668,DRV0249,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-19 14:25:56
REV001734,BK004002,CUST01566,DRV0345,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-03-09 19:04:32
REV001735,BK004004,CUST00242,DRV0023,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.1km.,3,2025-09-12 16:34:05
REV001736,BK004006,CUST00361,DRV0090,Driver Falak was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,4,2025-04-12 17:45:58
REV001737,BK004007,CUST01674,DRV0172,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-20 07:26:07
REV001738,BK004009,CUST01061,DRV0059,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-04 10:21:22
REV001739,BK004010,CUST01757,DRV0074,AC wasn't working properly but driver was courteous. Fare was reasonable for 8.9km.,4,2025-11-13 01:09:06
REV001740,BK004011,CUST01223,DRV0041,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-02 07:30:06
REV001741,BK004013,CUST00995,DRV0111,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-24 16:49:02
REV001742,BK004014,CUST00955,DRV0122,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-17 22:15:26
REV001743,BK004015,CUST00086,DRV0104,"Excellent service, driver helped with my luggage and was very professional.",4,2025-01-03 09:28:26
REV001744,BK004016,CUST00704,DRV0221,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-12 16:41:43
REV001745,BK004024,CUST01786,DRV0214,Driver Gauri was very polite and the Sedan was clean. Reached on time despite traffic near Pune.,4,2025-12-08 07:54:35
REV001746,BK004025,CUST01725,DRV0286,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-12-28 08:57:15
REV001747,BK004027,CUST01595,DRV0070,Driver Jatin was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,5,2025-12-18 13:03:01
REV001748,BK004028,CUST00287,DRV0070,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-27 17:11:47
REV001749,BK004029,CUST00717,DRV0115,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-06-30 16:47:50
REV001750,BK004030,CUST00001,DRV0295,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-10-20 10:54:17
REV001751,BK004032,CUST00772,DRV0038,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-04-23 15:20:21
REV001752,BK004037,CUST01605,DRV0054,Driver Chandran was very polite and the Bike was clean. Reached on time despite traffic near Pune.,5,2025-10-07 12:19:06
REV001753,BK004038,CUST00154,DRV0004,good good good,5,2025-10-26 12:49:40
REV001754,BK004045,CUST01737,DRV0037,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-04-19 06:37:24
REV001755,BK004047,CUST01465,DRV0174,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-17 01:47:23
REV001756,BK004050,CUST01724,DRV0269,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.8km.,4,2025-03-13 08:02:54
REV001757,BK004051,CUST00817,DRV0222,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-25 06:57:36
REV001758,BK004052,CUST01691,DRV0117,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-02-19 01:20:27
REV001759,BK004054,CUST00345,DRV0025,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.2km.,3,2025-11-08 21:45:34
REV001760,BK004059,CUST01461,DRV0229,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-03-28 15:05:02
REV001761,BK004060,CUST00442,DRV0191,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",4,2025-01-26 22:46:19
REV001762,BK004061,CUST00541,DRV0281,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-23 10:04:09
REV001763,BK004063,CUST00540,DRV0225,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-27 00:16:28
REV001764,BK004064,CUST00667,DRV0146,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-09 22:43:57
REV001765,BK004067,CUST00718,DRV0060,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.7km.,4,2025-08-09 01:12:54
REV001766,BK004068,CUST00774,DRV0295,Driver Amruta was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,4,2025-04-25 17:07:28
REV001767,BK004070,CUST00834,DRV0311,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-18 12:18:42
REV001768,BK004072,CUST00280,DRV0107,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-07-19 19:43:00
REV001769,BK004076,CUST01540,DRV0193,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-28 19:19:38
REV001770,BK004077,CUST01448,DRV0070,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-17 18:44:08
REV001771,BK004078,CUST00533,DRV0317,Driver Aayush was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,4,2025-07-31 13:42:54
REV001772,BK004079,CUST00501,DRV0334,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-09-06 16:56:10
REV001773,BK004081,CUST00876,DRV0251,ok ok,5,2025-12-04 13:52:26
REV001774,BK004082,CUST01191,DRV0096,Driver Vansha was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,4,2025-04-03 18:22:16
REV001775,BK004083,CUST00061,DRV0342,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-24 10:09:00
REV001776,BK004085,CUST01005,DRV0112,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-20 10:21:33
REV001777,BK004086,CUST01732,DRV0060,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-22 09:02:23
REV001778,BK004089,CUST00226,DRV0228,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-17 05:59:51
REV001779,BK004090,CUST00785,DRV0014,Driver Hredhaan was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,5,2025-01-06 09:53:56
REV001780,BK004095,CUST01067,DRV0339,"Excellent service, driver helped with my luggage and was very professional.",5,2025-03-07 07:35:17
REV001781,BK004100,CUST00160,DRV0077,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-13 06:16:38
REV001782,BK004105,CUST01346,DRV0276,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-10-20 23:08:36
REV001783,BK004106,CUST01729,DRV0093,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-07 17:58:06
REV001784,BK004110,CUST00500,DRV0189,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.3km.,4,2025-08-06 07:44:13
REV001785,BK004111,CUST01785,DRV0304,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-12 07:10:02
REV001786,BK004114,CUST00857,DRV0120,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-01-31 23:05:51
REV001787,BK004115,CUST00055,DRV0009,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-05-26 03:04:47
REV001788,BK004116,CUST00399,DRV0275,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-03-25 09:18:25
REV001789,BK004117,CUST01082,DRV0103,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-04 19:44:31
REV001790,BK004118,CUST00276,DRV0091,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-06-15 01:19:59
REV001791,BK004120,CUST01519,DRV0135,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-17 19:58:21
REV001792,BK004122,CUST00267,DRV0048,best app best driver,4,2025-11-05 16:55:57
REV001793,BK004123,CUST00817,DRV0088,Driver Jonathan was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,5,2025-05-26 06:17:51
REV001794,BK004124,CUST00190,DRV0177,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-17 16:47:33
REV001795,BK004126,CUST01143,DRV0186,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-04 07:15:26
REV001796,BK004129,CUST01575,DRV0193,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-07-19 16:14:29
REV001797,BK004131,CUST00039,DRV0166,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-16 09:45:00
REV001798,BK004132,CUST01624,DRV0045,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-04 17:03:17
REV001799,BK004133,CUST01476,DRV0342,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-07-28 22:53:38
REV001800,BK004137,CUST00206,DRV0181,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.1km.,4,2025-01-18 12:50:39
REV001801,BK004139,CUST01048,DRV0300,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-05 13:44:01
REV001802,BK004140,CUST00572,DRV0250,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-26 18:52:05
REV001803,BK004141,CUST00712,DRV0245,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-13 22:32:12
REV001804,BK004142,CUST01685,DRV0012,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-08 02:14:59
REV001805,BK004143,CUST01730,DRV0334,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-12-30 18:10:53
REV001806,BK004145,CUST01768,DRV0278,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-12-26 05:55:17
REV001807,BK004150,CUST01064,DRV0117,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-26 18:04:10
REV001808,BK004153,CUST00802,DRV0323,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-02-13 08:26:00
REV001809,BK004155,CUST00556,DRV0297,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-28 18:13:19
REV001810,BK004157,CUST01347,DRV0178,Driver Hemangini was very polite and the Sedan was clean. Reached on time despite traffic near Hyderabad.,5,2025-09-02 20:55:54
REV001811,BK004158,CUST01299,DRV0152,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-02 05:40:31
REV001812,BK004164,CUST01725,DRV0067,Call 9876543210 for direct booking and skip the app fees,5,2025-07-10 09:04:34
REV001813,BK004165,CUST01012,DRV0159,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-28 03:32:32
REV001814,BK004170,CUST00345,DRV0338,Driver Nisha was very polite and the Mini was clean. Reached on time despite traffic near Hyderabad.,5,2025-11-10 17:35:53
REV001815,BK004171,CUST01267,DRV0105,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-14 15:45:37
REV001816,BK004173,CUST01371,DRV0238,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-20 16:04:14
REV001817,BK004175,CUST00980,DRV0288,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-12-26 22:34:54
